时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2019-08-30,日,1550830.00000000,900920.00000000,190405.00000000,30249.00000000,38818.00000000,390438.00000000,MWh
2019-08-31,日,1388409.00000000,788530.00000000,168596.00000000,30293.00000000,36859.00000000,364131.00000000,MWh
2019-09-01,日,1274319.00000000,697604.00000000,157734.00000000,30215.00000000,32929.00000000,355837.00000000,MWh
2019-09-02,日,1307037.00000000,720189.00000000,169007.00000000,29348.00000000,28548.00000000,359945.00000000,MWh
2019-09-03,日,1338180.00000000,727712.00000000,190754.00000000,24138.00000000,28945.00000000,366631.00000000,MWh
2019-09-04,日,1365001.00000000,746458.00000000,206720.00000000,24287.00000000,30657.00000000,356879.00000000,MWh
2019-09-05,日,1464321.00000000,798781.00000000,222688.00000000,24292.00000000,33699.00000000,384861.00000000,MWh
2019-09-06,日,1538837.00000000,861536.00000000,222821.00000000,24286.00000000,33968.00000000,396226.00000000,MWh
2019-09-07,日,1587684.00000000,909838.00000000,235157.00000000,24418.00000000,35861.00000000,382410.00000000,MWh
2019-09-08,日,1590117.00000000,914493.00000000,246972.00000000,24294.00000000,39937.00000000,364421.00000000,MWh
2019-09-09,日,1574137.00000000,902366.00000000,236872.00000000,24087.00000000,44120.00000000,366692.00000000,MWh
2019-09-10,日,1582108.00000000,952345.00000000,220681.00000000,24117.00000000,49875.00000000,335090.00000000,MWh
2019-09-11,日,1592528.00000000,952274.00000000,236932.00000000,24165.00000000,41516.00000000,337641.00000000,MWh
2019-09-12,日,1554540.00000000,914406.00000000,247069.00000000,24318.00000000,35138.00000000,333609.00000000,MWh
2019-09-13,日,1451136.00000000,900833.00000000,211930.00000000,25543.00000000,32553.00000000,280277.00000000,MWh
2019-09-14,日,1439347.00000000,821351.00000000,238193.00000000,29262.00000000,34431.00000000,316110.00000000,MWh
2019-09-15,日,1530357.00000000,895878.00000000,236348.00000000,30125.00000000,36098.00000000,331908.00000000,MWh
2019-09-16,日,1590064.00000000,920711.00000000,247233.00000000,30208.00000000,40732.00000000,351180.00000000,MWh
2019-09-17,日,1607966.00000000,897535.00000000,262059.00000000,30145.00000000,40253.00000000,377974.00000000,MWh
2019-09-18,日,1603748.00000000,920535.00000000,251106.00000000,30267.00000000,39105.00000000,362735.00000000,MWh
2019-09-19,日,1521078.00000000,889239.00000000,243370.00000000,29617.00000000,35565.00000000,323287.00000000,MWh
2019-09-20,日,1374661.00000000,796210.00000000,222062.00000000,30094.00000000,36470.00000000,289825.00000000,MWh
2019-09-21,日,1261143.00000000,719878.00000000,192920.00000000,30285.00000000,37320.00000000,280740.00000000,MWh
2019-09-22,日,1209464.00000000,700510.00000000,187317.00000000,30275.00000000,34016.00000000,257346.00000000,MWh
2019-09-23,日,1276990.00000000,711545.00000000,201759.00000000,30263.00000000,34269.00000000,299154.00000000,MWh
2019-09-24,日,1359044.00000000,729742.00000000,245102.00000000,30234.00000000,35284.00000000,318682.00000000,MWh
