时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2023-01-19,日,153478.76000000,139464.00000000,1166.76000000,0.00000000,12848.00000000,0.00000000,MWh
2023-01-20,日,134378.03000000,119840.00000000,562.40000000,0.00000000,13975.63000000,0.00000000,MWh
2023-01-21,日,154014.46000000,135210.00000000,2.52000000,0.00000000,18801.94000000,0.00000000,MWh
2023-01-22,日,117332.66000000,99038.00000000,266.91000000,0.00000000,18027.75000000,0.00000000,MWh
2023-01-23,日,124649.61000000,104280.00000000,785.40000000,0.00000000,19584.21000000,0.00000000,MWh
2023-01-24,日,109799.29000000,88246.00000000,801.99000000,0.00000000,20751.30000000,0.00000000,MWh
2023-01-25,日,128337.47000000,108022.00000000,728.70000000,0.00000000,19586.77000000,0.00000000,MWh
2023-01-26,日,124863.96000000,104532.00000000,792.75000000,0.00000000,19539.21000000,0.00000000,MWh
2023-01-27,日,119346.53000000,98191.00000000,888.30000000,0.00000000,20267.23000000,0.00000000,MWh
2023-01-28,日,118600.97000000,104466.00000000,937.00000000,0.00000000,13197.97000000,0.00000000,MWh
2023-01-29,日,150426.49000000,136513.00000000,1198.89000000,0.00000000,12714.60000000,0.00000000,MWh
2023-01-30,日,188681.37000000,171624.00000000,1200.99000000,0.00000000,15856.38000000,0.00000000,MWh
2023-01-31,日,176514.83000000,159223.00000000,1098.51000000,0.00000000,16193.32000000,0.00000000,MWh
2023-02-01,日,151686.83000000,131870.00000000,1102.80000000,0.00000000,18714.03000000,0.00000000,MWh
2023-02-02,日,132818.74000000,111970.00000000,1143.80000000,0.00000000,19704.94000000,0.00000000,MWh
2023-02-03,日,180079.45000000,155880.00000000,1154.10000000,0.00000000,23045.35000000,0.00000000,MWh
2023-02-04,日,161158.56000000,140223.00000000,1089.60000000,0.00000000,19845.96000000,0.00000000,MWh
2023-02-05,日,138239.87000000,118523.00000000,1080.24000000,0.00000000,18636.63000000,0.00000000,MWh
2023-02-06,日,216068.61000000,195317.00000000,843.57000000,0.00000000,19908.04000000,0.00000000,MWh
2023-02-07,日,220563.18000000,188475.00000000,570.57000000,0.00000000,31517.61000000,0.00000000,MWh
2023-02-08,日,218626.49000000,185718.00000000,578.55000000,0.00000000,32329.94000000,0.00000000,MWh
2023-02-09,日,253853.62000000,218223.69000000,718.83000000,0.00000000,34911.10000000,0.00000000,MWh
2023-02-10,日,267281.09000000,229746.81000000,712.74000000,0.00000000,36821.54000000,0.00000000,MWh
2023-02-11,日,217304.52000000,179753.00000000,588.80000000,0.00000000,36962.72000000,0.00000000,MWh
2023-02-12,日,163512.09000000,126284.94000000,578.13000000,0.00000000,36649.02000000,0.00000000,MWh
2023-02-13,日,284196.50000000,247041.25000000,744.02000000,0.00000000,36411.23000000,0.00000000,MWh
2023-02-14,日,265776.90000000,223241.00000000,742.77000000,0.00000000,41793.13000000,0.00000000,MWh
2023-02-15,日,260621.58000000,224701.00000000,895.79000000,0.00000000,35024.79000000,0.00000000,MWh
2023-02-16,日,268643.14000000,236478.00000000,878.01000000,0.00000000,31287.13000000,0.00000000,MWh
2023-02-17,日,264250.87000000,230364.00000000,960.80000000,0.00000000,32926.07000000,0.00000000,MWh
2023-02-18,日,261753.81000000,230686.94000000,567.40000000,0.00000000,30499.47000000,0.00000000,MWh
2023-02-19,日,155867.71000000,124000.25000000,491.50000000,0.00000000,31375.96000000,0.00000000,MWh
2023-02-20,日,264175.25000000,236058.00000000,542.01000000,0.00000000,27575.24000000,0.00000000,MWh
2023-02-21,日,251879.46000000,224173.00000000,496.65000000,0.00000000,27209.81000000,0.00000000,MWh
2023-02-22,日,247387.79000000,219449.88000000,637.35000000,0.00000000,27300.56000000,0.00000000,MWh
2023-02-23,日,254156.63000000,224977.00000000,926.25000000,0.00000000,28253.38000000,0.00000000,MWh
2023-02-24,日,250853.42000000,220019.00000000,917.83000000,0.00000000,29916.59000000,0.00000000,MWh
2023-02-25,日,195383.52000000,168081.00000000,874.51000000,0.00000000,26428.01000000,0.00000000,MWh
2023-02-26,日,170013.60000000,141891.00000000,778.20000000,0.00000000,27344.40000000,0.00000000,MWh
2023-02-27,日,228374.47000000,202428.00000000,462.50000000,0.00000000,25483.97000000,0.00000000,MWh
2023-02-28,日,252892.84000000,226480.00000000,803.00000000,0.00000000,25609.84000000,0.00000000,MWh
2023-03-01,日,253558.72000000,220739.00000000,1031.94000000,0.00000000,31787.78000000,0.00000000,MWh
2023-03-02,日,284538.23000000,254294.00000000,1039.71000000,0.00000000,29204.52000000,0.00000000,MWh
2023-03-03,日,284948.03000000,253108.00000000,1075.83000000,0.00000000,30764.20000000,0.00000000,MWh
2023-03-04,日,254470.11000000,224381.00000000,1077.09000000,0.00000000,29012.02000000,0.00000000,MWh
2023-03-05,日,158719.68000000,132736.00000000,1078.56000000,0.00000000,24905.12000000,0.00000000,MWh
2023-03-06,日,281168.48000000,249923.00000000,964.95000000,0.00000000,30280.53000000,0.00000000,MWh
2023-03-07,日,257089.99000000,226704.00000000,609.00000000,0.00000000,29776.99000000,0.00000000,MWh
2023-03-08,日,282801.93000000,249676.00000000,604.80000000,0.00000000,32521.13000000,0.00000000,MWh
2023-03-09,日,286721.60000000,252026.00000000,879.27000000,0.00000000,33816.33000000,0.00000000,MWh
2023-03-10,日,262052.21000000,228660.00000000,1003.40000000,0.00000000,32388.81000000,0.00000000,MWh
2023-03-11,日,239164.25000000,208409.00000000,1013.04000000,0.00000000,29742.21000000,0.00000000,MWh
2023-03-12,日,167153.52000000,137619.00000000,995.70000000,0.00000000,28538.82000000,0.00000000,MWh
2023-03-13,日,264963.34000000,236003.00000000,1800.15000000,0.00000000,27160.19000000,0.00000000,MWh
2023-03-14,日,278322.79000000,251653.00000000,1153.03000000,0.00000000,25516.76000000,0.00000000,MWh
2023-03-15,日,287923.14000000,259426.00000000,1534.88000000,0.00000000,26962.26000000,0.00000000,MWh
2023-03-16,日,269466.79000000,241020.00000000,1364.50000000,0.00000000,27082.29000000,0.00000000,MWh
2023-03-17,日,280366.45000000,252652.00000000,1386.60000000,0.00000000,26327.85000000,0.00000000,MWh
2023-03-18,日,264264.35000000,238475.00000000,1090.90000000,0.00000000,24698.45000000,0.00000000,MWh
2023-03-19,日,155128.81000000,132404.00000000,481.21000000,0.00000000,22243.60000000,0.00000000,MWh
2023-03-20,日,253554.69000000,227853.00000000,477.80000000,0.00000000,25223.89000000,0.00000000,MWh
