时间,时间维度,南方电网,广东,广西,云南,海南,贵州,广州,深圳,指标单位
2021-02-11,日,2135791.00000000,881090.00000000,307102.00000000,490503.00000000,67711.00000000,382687.00000000,133412.00000000,120805.00000000,MWh
2021-02-12,日,1970297.00000000,813155.00000000,300031.00000000,454593.00000000,64293.00000000,332981.00000000,123131.00000000,110520.00000000,MWh
2021-02-13,日,1990431.00000000,821713.00000000,304358.00000000,455884.00000000,64410.00000000,338167.00000000,123435.00000000,113641.00000000,MWh
2021-02-14,日,2007403.00000000,846442.00000000,306559.00000000,457360.00000000,65615.00000000,325063.00000000,126218.00000000,117555.00000000,MWh
2021-02-15,日,2068327.00000000,897601.00000000,307292.00000000,459488.00000000,66908.00000000,336177.00000000,131594.00000000,129367.00000000,MWh
2021-02-16,日,2162041.00000000,949488.00000000,310366.00000000,476445.00000000,67862.00000000,350798.00000000,138065.00000000,137288.00000000,MWh
2021-02-17,日,2224576.00000000,993106.00000000,307851.00000000,490926.00000000,69131.00000000,354483.00000000,144472.00000000,145955.00000000,MWh
2021-02-18,日,2335587.00000000,1047534.00000000,328480.00000000,499925.00000000,70954.00000000,379737.00000000,155279.00000000,159121.00000000,MWh
2021-02-19,日,2472655.00000000,1149162.00000000,347302.00000000,509077.00000000,71683.00000000,382186.00000000,168175.00000000,173555.00000000,MWh
2021-02-20,日,2554291.00000000,1225966.00000000,352062.00000000,511663.00000000,71181.00000000,379908.00000000,177166.00000000,184676.00000000,MWh
2021-02-21,日,2583531.00000000,1274857.00000000,343088.00000000,510867.00000000,71818.00000000,368950.00000000,182700.00000000,185194.00000000,MWh
2021-02-22,日,2741563.00000000,1410003.00000000,359305.00000000,516350.00000000,73549.00000000,368151.00000000,201465.00000000,207145.00000000,MWh
2021-02-23,日,2831213.00000000,1492428.00000000,372404.00000000,518151.00000000,74663.00000000,358767.00000000,211920.00000000,218413.00000000,MWh
2021-02-24,日,2878267.00000000,1549510.00000000,364553.00000000,518137.00000000,74993.00000000,354723.00000000,215741.00000000,222335.00000000,MWh
2021-02-25,日,2963488.00000000,1595022.00000000,376556.00000000,531181.00000000,75954.00000000,367830.00000000,219055.00000000,226213.00000000,MWh
2021-02-26,日,2974091.00000000,1584545.00000000,374143.00000000,530381.00000000,76229.00000000,392736.00000000,219746.00000000,226871.00000000,MWh
2021-02-27,日,3021066.00000000,1586127.00000000,395450.00000000,536803.00000000,77172.00000000,410220.00000000,211217.00000000,216542.00000000,MWh
2021-02-28,日,2964084.00000000,1518303.00000000,399529.00000000,537357.00000000,78005.00000000,415395.00000000,203787.00000000,199639.00000000,MWh
2021-03-01,日,3132685.00000000,1667712.00000000,404274.00000000,536158.00000000,80649.00000000,427176.00000000,223453.00000000,229408.00000000,MWh
2021-03-02,日,3210725.00000000,1725013.00000000,412198.00000000,542747.00000000,79866.00000000,435012.00000000,226830.00000000,234807.00000000,MWh
2021-03-03,日,3299453.00000000,1772154.00000000,444696.00000000,545136.00000000,79144.00000000,440819.00000000,231832.00000000,236237.00000000,MWh
2021-03-04,日,3357555.00000000,1820703.00000000,449107.00000000,550952.00000000,79797.00000000,439647.00000000,235303.00000000,238797.00000000,MWh
2021-03-05,日,3351798.00000000,1831390.00000000,440575.00000000,547544.00000000,82255.00000000,432430.00000000,239941.00000000,241594.00000000,MWh
2021-03-06,日,3339348.00000000,1826852.00000000,431998.00000000,553521.00000000,82206.00000000,427192.00000000,236518.00000000,236766.00000000,MWh
2021-03-07,日,3197046.00000000,1679845.00000000,428474.00000000,552013.00000000,81578.00000000,438933.00000000,217372.00000000,211240.00000000,MWh
2021-03-08,日,3336448.00000000,1795434.00000000,450980.00000000,550313.00000000,82757.00000000,439780.00000000,233591.00000000,235233.00000000,MWh
2021-03-09,日,3432902.00000000,1866405.00000000,459963.00000000,557019.00000000,83242.00000000,449041.00000000,240561.00000000,243458.00000000,MWh
2021-03-10,日,3418556.00000000,1872627.00000000,450564.00000000,547911.00000000,84146.00000000,446092.00000000,241807.00000000,244929.00000000,MWh
2021-03-11,日,3433166.00000000,1887533.00000000,454869.00000000,553492.00000000,85490.00000000,435148.00000000,244119.00000000,248122.00000000,MWh
2021-03-12,日,3460386.00000000,1919648.00000000,451713.00000000,555181.00000000,86196.00000000,431415.00000000,249666.00000000,253692.00000000,MWh
2021-03-13,日,3407123.00000000,1890356.00000000,446621.00000000,556786.00000000,84889.00000000,413049.00000000,237951.00000000,242740.00000000,MWh
2021-03-14,日,3212695.00000000,1731339.00000000,427987.00000000,557120.00000000,84113.00000000,397098.00000000,222334.00000000,215618.00000000,MWh
2021-03-15,日,3336866.00000000,1855723.00000000,439430.00000000,557251.00000000,85495.00000000,382723.00000000,245782.00000000,246172.00000000,MWh
2021-03-16,日,3431577.00000000,1942016.00000000,450576.00000000,560160.00000000,86882.00000000,376221.00000000,254620.00000000,258610.00000000,MWh
2021-03-17,日,3480906.00000000,1999818.00000000,453270.00000000,555958.00000000,87303.00000000,368030.00000000,260459.00000000,266531.00000000,MWh
2021-03-18,日,3508573.00000000,2020991.00000000,451813.00000000,559125.00000000,88726.00000000,372004.00000000,268048.00000000,270000.00000000,MWh
2021-03-19,日,3549767.00000000,2045656.00000000,456317.00000000,557773.00000000,91042.00000000,383067.00000000,270858.00000000,272644.00000000,MWh
2021-03-20,日,3538893.00000000,1995744.00000000,468946.00000000,562386.00000000,90645.00000000,411002.00000000,259810.00000000,262250.00000000,MWh
2021-03-21,日,3254966.00000000,1785429.00000000,365517.00000000,571022.00000000,88038.00000000,435994.00000000,224601.00000000,221303.00000000,MWh
2021-03-22,日,3436745.00000000,1870537.00000000,459164.00000000,578964.00000000,81128.00000000,438694.00000000,236048.00000000,236181.00000000,MWh
2021-03-23,日,3491466.00000000,1933199.00000000,479859.00000000,568823.00000000,81101.00000000,420553.00000000,243373.00000000,244155.00000000,MWh
2021-03-24,日,3467903.00000000,1934271.00000000,475515.00000000,562020.00000000,82383.00000000,399044.00000000,243662.00000000,246869.00000000,MWh
2021-03-25,日,3482520.00000000,1943753.00000000,469380.00000000,562870.00000000,84257.00000000,403948.00000000,247085.00000000,252336.00000000,MWh
2021-03-26,日,3491014.00000000,1952870.00000000,472001.00000000,564498.00000000,87177.00000000,396463.00000000,248999.00000000,253504.00000000,MWh
2021-03-27,日,3447218.00000000,1926330.00000000,461761.00000000,559923.00000000,87899.00000000,392882.00000000,245174.00000000,250786.00000000,MWh
2021-03-28,日,3361605.00000000,1842546.00000000,467856.00000000,561312.00000000,89539.00000000,383253.00000000,240366.00000000,233533.00000000,MWh
2021-03-29,日,3546331.00000000,2040793.00000000,459267.00000000,563295.00000000,93243.00000000,370665.00000000,272252.00000000,271510.00000000,MWh
2021-03-30,日,3645205.00000000,2128267.00000000,466761.00000000,564660.00000000,97256.00000000,368667.00000000,286786.00000000,288075.00000000,MWh
2021-03-31,日,3645671.00000000,2133025.00000000,464910.00000000,558732.00000000,99950.00000000,367388.00000000,285803.00000000,290710.00000000,MWh
2021-04-01,日,3651690.00000000,2131101.00000000,466624.00000000,558844.00000000,99474.00000000,372413.00000000,289022.00000000,295264.00000000,MWh
2021-04-02,日,3709716.00000000,2172493.00000000,486477.00000000,559205.00000000,100092.00000000,382006.00000000,291927.00000000,294736.00000000,MWh
2021-04-03,日,3469642.00000000,1983083.00000000,490199.00000000,551288.00000000,95535.00000000,388053.00000000,261972.00000000,253430.00000000,MWh
2021-04-04,日,2875665.00000000,1459297.00000000,386793.00000000,543526.00000000,91858.00000000,379232.00000000,208966.00000000,195758.00000000,MWh
2021-04-05,日,3158105.00000000,1678620.00000000,410981.00000000,553725.00000000,91222.00000000,405573.00000000,217460.00000000,216802.00000000,MWh
2021-04-06,日,3492463.00000000,1971322.00000000,441823.00000000,556940.00000000,93519.00000000,408665.00000000,259801.00000000,265941.00000000,MWh
2021-04-07,日,3533098.00000000,2038912.00000000,447479.00000000,542223.00000000,93331.00000000,390026.00000000,268412.00000000,269923.00000000,MWh
2021-04-08,日,3510327.00000000,2014414.00000000,431405.00000000,547646.00000000,91950.00000000,401342.00000000,260575.00000000,265745.00000000,MWh
2021-04-09,日,3486528.00000000,1962986.00000000,448279.00000000,553177.00000000,92184.00000000,407151.00000000,251487.00000000,256016.00000000,MWh
2021-04-10,日,3481309.00000000,1947540.00000000,450359.00000000,554630.00000000,89125.00000000,414987.00000000,246212.00000000,249965.00000000,MWh
2021-04-11,日,3374478.00000000,1845354.00000000,436839.00000000,557511.00000000,89092.00000000,421757.00000000,239494.00000000,231002.00000000,MWh
2021-04-12,日,3533454.00000000,2036662.00000000,414063.00000000,556600.00000000,92059.00000000,409379.00000000,273495.00000000,271547.00000000,MWh
2021-04-13,日,3710048.00000000,2158122.00000000,459538.00000000,558470.00000000,96120.00000000,411805.00000000,290449.00000000,290807.00000000,MWh
2021-04-14,日,3692555.00000000,2166735.00000000,440269.00000000,555178.00000000,98455.00000000,409380.00000000,295202.00000000,294042.00000000,MWh
2021-04-15,日,3627073.00000000,2104277.00000000,444018.00000000,550463.00000000,99484.00000000,406237.00000000,282419.00000000,278083.00000000,MWh
2021-04-16,日,3574005.00000000,2047539.00000000,446590.00000000,553470.00000000,100764.00000000,403197.00000000,270246.00000000,276833.00000000,MWh
2021-04-17,日,3507964.00000000,1993761.00000000,442296.00000000,550752.00000000,98628.00000000,402035.00000000,254508.00000000,263186.00000000,MWh
2021-04-18,日,3328268.00000000,1823370.00000000,442490.00000000,543230.00000000,92983.00000000,404841.00000000,236924.00000000,229414.00000000,MWh
2021-04-19,日,3435852.00000000,1942923.00000000,429397.00000000,547431.00000000,95344.00000000,397792.00000000,255114.00000000,254860.00000000,MWh
2021-04-20,日,3486926.00000000,2013716.00000000,418049.00000000,549348.00000000,97071.00000000,386026.00000000,261067.00000000,266682.00000000,MWh
2021-04-21,日,3553325.00000000,2075975.00000000,428362.00000000,547657.00000000,97753.00000000,381289.00000000,274531.00000000,278031.00000000,MWh
2021-04-22,日,3637295.00000000,2141883.00000000,446618.00000000,554619.00000000,100789.00000000,373221.00000000,286548.00000000,288156.00000000,MWh
2021-04-23,日,3752497.00000000,2246125.00000000,454008.00000000,560508.00000000,101983.00000000,368898.00000000,306695.00000000,308708.00000000,MWh
2021-04-24,日,3729038.00000000,2211415.00000000,453556.00000000,562600.00000000,104692.00000000,376377.00000000,299399.00000000,294020.00000000,MWh
2021-04-25,日,3648664.00000000,2103218.00000000,467852.00000000,566292.00000000,107815.00000000,383250.00000000,286230.00000000,278858.00000000,MWh
2021-04-26,日,3582695.00000000,2066192.00000000,445831.00000000,563752.00000000,103293.00000000,382691.00000000,270494.00000000,273988.00000000,MWh
2021-04-27,日,3561646.00000000,2058111.00000000,444830.00000000,565473.00000000,94762.00000000,377938.00000000,269372.00000000,275961.00000000,MWh
2021-04-28,日,3576489.00000000,2064412.00000000,447346.00000000,566788.00000000,96074.00000000,381685.00000000,266004.00000000,280827.00000000,MWh
2021-04-29,日,3491917.00000000,2012838.00000000,444930.00000000,554255.00000000,90559.00000000,369252.00000000,257790.00000000,272268.00000000,MWh
2021-04-30,日,3449775.00000000,1972497.00000000,448691.00000000,553042.00000000,90493.00000000,365360.00000000,257755.00000000,271649.00000000,MWh
2021-05-01,日,2912807.00000000,1490359.00000000,430043.00000000,538662.00000000,90948.00000000,350332.00000000,218938.00000000,199826.00000000,MWh
2021-05-02,日,3057811.00000000,1610470.00000000,445544.00000000,541584.00000000,94124.00000000,349168.00000000,227562.00000000,203216.00000000,MWh
2021-05-03,日,3253262.00000000,1793476.00000000,453815.00000000,546579.00000000,97569.00000000,343497.00000000,228525.00000000,215501.00000000,MWh
2021-05-04,日,3468850.00000000,1994475.00000000,450681.00000000,549237.00000000,102324.00000000,349728.00000000,257278.00000000,259921.00000000,MWh
2021-05-05,日,3578496.00000000,2084584.00000000,440216.00000000,552175.00000000,105368.00000000,369050.00000000,268495.00000000,280109.00000000,MWh
2021-05-06,日,3667447.00000000,2167448.00000000,451072.00000000,546205.00000000,107260.00000000,368423.00000000,292037.00000000,298357.00000000,MWh
2021-05-07,日,3792747.00000000,2253387.00000000,475854.00000000,553049.00000000,108876.00000000,374339.00000000,309797.00000000,311607.00000000,MWh
2021-05-08,日,3899689.00000000,2346117.00000000,486002.00000000,562957.00000000,102364.00000000,370424.00000000,326635.00000000,323636.00000000,MWh
2021-05-09,日,3826491.00000000,2273291.00000000,491167.00000000,563841.00000000,108212.00000000,364404.00000000,320753.00000000,303142.00000000,MWh
2021-05-10,日,3993615.00000000,2415412.00000000,514144.00000000,559692.00000000,114236.00000000,362087.00000000,347373.00000000,336628.00000000,MWh
2021-05-11,日,4118508.00000000,2523296.00000000,529261.00000000,555563.00000000,115984.00000000,364515.00000000,360950.00000000,354573.00000000,MWh
2021-05-12,日,4168576.00000000,2567520.00000000,534173.00000000,557017.00000000,119976.00000000,361949.00000000,369354.00000000,367058.00000000,MWh
2021-05-13,日,4147192.00000000,2597670.00000000,506783.00000000,534458.00000000,125113.00000000,354035.00000000,372976.00000000,369262.00000000,MWh
2021-05-14,日,4174020.00000000,2591627.00000000,524175.00000000,545493.00000000,124988.00000000,359663.00000000,367529.00000000,368253.00000000,MWh
2021-05-15,日,4132225.00000000,2537747.00000000,538896.00000000,539062.00000000,123617.00000000,363342.00000000,356026.00000000,353578.00000000,MWh
2021-05-16,日,4071062.00000000,2485787.00000000,540367.00000000,535592.00000000,124019.00000000,360536.00000000,354265.00000000,327616.00000000,MWh
2021-05-17,日,4238188.00000000,2636316.00000000,539109.00000000,539869.00000000,127795.00000000,364510.00000000,382664.00000000,378055.00000000,MWh
2021-05-18,日,4265756.00000000,2677559.00000000,517157.00000000,544603.00000000,128146.00000000,369868.00000000,384576.00000000,388012.00000000,MWh
2021-05-19,日,4254535.00000000,2672589.00000000,516786.00000000,539679.00000000,129124.00000000,367152.00000000,384400.00000000,387535.00000000,MWh
2021-05-20,日,4239890.00000000,2683844.00000000,503023.00000000,519537.00000000,127267.00000000,374099.00000000,389149.00000000,391042.00000000,MWh
2021-05-21,日,4267134.00000000,2707870.00000000,514941.00000000,515011.00000000,127817.00000000,369559.00000000,397587.00000000,395794.00000000,MWh
2021-05-22,日,4270691.00000000,2700894.00000000,542927.00000000,499954.00000000,128055.00000000,367207.00000000,393188.00000000,383365.00000000,MWh
2021-05-23,日,4198775.00000000,2640131.00000000,546914.00000000,493013.00000000,126887.00000000,363081.00000000,385515.00000000,356187.00000000,MWh
2021-05-24,日,4170000.00000000,2667905.00000000,499602.00000000,476434.00000000,127224.00000000,369025.00000000,386720.00000000,387444.00000000,MWh
2021-05-25,日,4049122.00000000,2578601.00000000,487350.00000000,466304.00000000,121674.00000000,365987.00000000,373870.00000000,374994.00000000,MWh
2021-05-26,日,4067767.00000000,2569766.00000000,513316.00000000,466207.00000000,119991.00000000,367464.00000000,365914.00000000,375655.00000000,MWh
2021-05-27,日,4132512.00000000,2639560.00000000,518238.00000000,457704.00000000,119603.00000000,367494.00000000,378753.00000000,387364.00000000,MWh
2021-05-28,日,4218089.00000000,2700986.00000000,532513.00000000,461752.00000000,120174.00000000,374141.00000000,392668.00000000,396148.00000000,MWh
2021-05-29,日,4197567.00000000,2665935.00000000,541819.00000000,465472.00000000,122078.00000000,373660.00000000,366076.00000000,380567.00000000,MWh
2021-05-30,日,4060652.00000000,2554249.00000000,519633.00000000,465124.00000000,127461.00000000,363251.00000000,343885.00000000,347965.00000000,MWh
2021-05-31,日,4027541.00000000,2512757.00000000,512283.00000000,465831.00000000,130595.00000000,372710.00000000,352354.00000000,373102.00000000,MWh
2021-06-01,日,3842296.00000000,2341792.00000000,502782.00000000,465154.00000000,136725.00000000,366540.00000000,319178.00000000,345892.00000000,MWh
2021-06-02,日,3832351.00000000,2322488.00000000,503187.00000000,468288.00000000,134999.00000000,368685.00000000,307752.00000000,343361.00000000,MWh
2021-06-03,日,3993526.00000000,2477996.00000000,518768.00000000,475316.00000000,134068.00000000,353539.00000000,334284.00000000,368038.00000000,MWh
2021-06-04,日,3842942.00000000,2389275.00000000,463288.00000000,471817.00000000,125216.00000000,358241.00000000,306697.00000000,352425.00000000,MWh
2021-06-05,日,3653097.00000000,2191557.00000000,476022.00000000,478172.00000000,110318.00000000,363491.00000000,274976.00000000,311756.00000000,MWh
2021-06-06,日,3674457.00000000,2195158.00000000,492166.00000000,479513.00000000,108139.00000000,368085.00000000,287535.00000000,295310.00000000,MWh
2021-06-07,日,3922354.00000000,2401573.00000000,520854.00000000,479965.00000000,108561.00000000,375118.00000000,335243.00000000,340232.00000000,MWh
2021-06-08,日,4050447.00000000,2492674.00000000,546284.00000000,484512.00000000,107384.00000000,381984.00000000,351476.00000000,356682.00000000,MWh
2021-06-09,日,4094167.00000000,2527955.00000000,557755.00000000,483074.00000000,105044.00000000,383966.00000000,361515.00000000,355139.00000000,MWh
2021-06-10,日,4087349.00000000,2543161.00000000,552253.00000000,474739.00000000,107497.00000000,371433.00000000,358582.00000000,362551.00000000,MWh
2021-06-11,日,4091138.00000000,2549837.00000000,547040.00000000,472723.00000000,104622.00000000,377857.00000000,352909.00000000,369645.00000000,MWh
2021-06-12,日,3968775.00000000,2424548.00000000,545384.00000000,484646.00000000,95550.00000000,377400.00000000,332271.00000000,333215.00000000,MWh
2021-06-13,日,3711566.00000000,2179729.00000000,528976.00000000,495580.00000000,96137.00000000,371724.00000000,303038.00000000,293548.00000000,MWh
2021-06-14,日,3307483.00000000,1829444.00000000,502087.00000000,486523.00000000,97891.00000000,359553.00000000,269390.00000000,265986.00000000,MWh
2021-06-15,日,3947035.00000000,2370536.00000000,547831.00000000,499224.00000000,107240.00000000,379438.00000000,337077.00000000,351935.00000000,MWh
2021-06-16,日,4230477.00000000,2613548.00000000,566165.00000000,511769.00000000,113937.00000000,390143.00000000,363961.00000000,382504.00000000,MWh
2021-06-17,日,4336039.00000000,2680777.00000000,590618.00000000,512816.00000000,114672.00000000,391699.00000000,372811.00000000,392763.00000000,MWh
2021-06-18,日,4433986.00000000,2746026.00000000,607850.00000000,527518.00000000,115942.00000000,389676.00000000,385257.00000000,400742.00000000,MWh
2021-06-19,日,4449019.00000000,2750884.00000000,620819.00000000,527519.00000000,124999.00000000,378734.00000000,387503.00000000,390807.00000000,MWh
2021-06-20,日,4368390.00000000,2655463.00000000,629091.00000000,532226.00000000,127032.00000000,379496.00000000,374243.00000000,364209.00000000,MWh
2021-06-21,日,4475574.00000000,2778677.00000000,597285.00000000,540616.00000000,131735.00000000,381229.00000000,397766.00000000,394754.00000000,MWh
2021-06-22,日,4195627.00000000,2534868.00000000,572069.00000000,532263.00000000,133637.00000000,381842.00000000,344650.00000000,357162.00000000,MWh
2021-06-23,日,4011304.00000000,2375775.00000000,554707.00000000,522618.00000000,133161.00000000,386019.00000000,322496.00000000,340020.00000000,MWh
2021-06-24,日,3898546.00000000,2290083.00000000,541698.00000000,524297.00000000,119580.00000000,383131.00000000,314098.00000000,321183.00000000,MWh
2021-06-25,日,3945233.00000000,2337831.00000000,534321.00000000,526758.00000000,115692.00000000,387996.00000000,326918.00000000,328676.00000000,MWh
2021-06-26,日,3963358.00000000,2359788.00000000,539060.00000000,529336.00000000,114133.00000000,380978.00000000,322915.00000000,325308.00000000,MWh
2021-06-27,日,3908059.00000000,2267714.00000000,557197.00000000,535430.00000000,120576.00000000,385754.00000000,318847.00000000,307525.00000000,MWh
2021-06-28,日,4067830.00000000,2431522.00000000,571929.00000000,527461.00000000,126370.00000000,369897.00000000,349633.00000000,335060.00000000,MWh
2021-06-29,日,4091904.00000000,2487907.00000000,544970.00000000,519440.00000000,127063.00000000,366883.00000000,355755.00000000,353230.00000000,MWh
2021-06-30,日,4060173.00000000,2486265.00000000,523871.00000000,510779.00000000,129561.00000000,359588.00000000,358582.00000000,360672.00000000,MWh
2021-07-01,日,4082886.00000000,2523696.00000000,536638.00000000,504498.00000000,130728.00000000,342661.00000000,365715.00000000,372274.00000000,MWh
