时间,时间维度,南方电网,广东,广西,云南,广州,深圳,海南,贵州,指标单位
2022-12-17,日,190281.00000000,100252.00000000,27051.00000000,34280.00000000,13421.00000000,13244.00000000,5501.00000000,25332.00000000,MWh
2022-12-18,日,184172.00000000,93625.00000000,27190.00000000,34126.00000000,13117.00000000,12280.00000000,5602.00000000,25413.00000000,MWh
2022-12-19,日,191680.00000000,102536.00000000,27411.00000000,32681.00000000,13833.00000000,13554.00000000,5589.00000000,24642.00000000,MWh
2022-12-20,日,189098.00000000,99950.00000000,27405.00000000,33205.00000000,13399.00000000,13072.00000000,5542.00000000,25445.00000000,MWh
2022-12-21,日,186959.00000000,98100.00000000,26851.00000000,33336.00000000,13108.00000000,12693.00000000,5474.00000000,24756.00000000,MWh
2022-12-22,日,180472.00000000,92566.00000000,25848.00000000,32711.00000000,12687.00000000,12290.00000000,5412.00000000,24846.00000000,MWh
2022-12-23,日,181273.00000000,93503.00000000,26488.00000000,32337.00000000,12628.00000000,12112.00000000,5422.00000000,24725.00000000,MWh
2022-12-24,日,174495.00000000,89189.00000000,25509.00000000,31986.00000000,12225.00000000,11459.00000000,5376.00000000,23196.00000000,MWh
2022-12-25,日,167845.00000000,83960.00000000,25138.00000000,31523.00000000,11862.00000000,10602.00000000,5277.00000000,22990.00000000,MWh
2022-12-26,日,177246.00000000,92176.00000000,25444.00000000,31683.00000000,12549.00000000,12092.00000000,5319.00000000,24012.00000000,MWh
2022-12-27,日,178170.00000000,91947.00000000,25964.00000000,31967.00000000,12570.00000000,12152.00000000,5293.00000000,24886.00000000,MWh
2022-12-28,日,181093.00000000,91915.00000000,26933.00000000,33783.00000000,12603.00000000,12167.00000000,5264.00000000,25174.00000000,MWh
2022-12-29,日,182574.00000000,92353.00000000,28047.00000000,33875.00000000,12759.00000000,12306.00000000,5322.00000000,25079.00000000,MWh
2022-12-30,日,180154.00000000,91569.00000000,27223.00000000,33782.00000000,12511.00000000,12306.00000000,5308.00000000,24187.00000000,MWh
2022-12-31,日,170050.00000000,83227.00000000,26586.00000000,33326.00000000,11658.00000000,10921.00000000,5362.00000000,23761.00000000,MWh
2023-01-01,日,154763.00000000,71442.00000000,25073.00000000,31062.00000000,10519.00000000,9271.00000000,5254.00000000,23171.00000000,MWh
2023-01-02,日,173456.00000000,87116.00000000,26392.00000000,31832.00000000,12108.00000000,11385.00000000,5346.00000000,24043.00000000,MWh
2023-01-03,日,178724.00000000,92144.00000000,26344.00000000,31678.00000000,12915.00000000,12421.00000000,5457.00000000,24450.00000000,MWh
2023-01-04,日,177257.00000000,91649.00000000,26166.00000000,31258.00000000,12823.00000000,12373.00000000,5467.00000000,24286.00000000,MWh
2023-01-05,日,173968.00000000,90330.00000000,25565.00000000,30691.00000000,12544.00000000,12174.00000000,5446.00000000,24042.00000000,MWh
2023-01-06,日,169765.00000000,88346.00000000,24603.00000000,30947.00000000,12321.00000000,12049.00000000,5354.00000000,22050.00000000,MWh
2023-01-07,日,164781.00000000,84041.00000000,24605.00000000,30890.00000000,11773.00000000,11334.00000000,5278.00000000,21169.00000000,MWh
2023-01-08,日,159028.00000000,79899.00000000,24670.00000000,30958.00000000,11475.00000000,10690.00000000,5296.00000000,20614.00000000,MWh
2023-01-09,日,165744.00000000,85653.00000000,24740.00000000,31311.00000000,12197.00000000,11511.00000000,5383.00000000,20474.00000000,MWh
2023-01-10,日,161349.00000000,82791.00000000,24512.00000000,30232.00000000,11910.00000000,11270.00000000,5377.00000000,19660.00000000,MWh
2023-01-11,日,155937.00000000,79274.00000000,24309.00000000,29534.00000000,11631.00000000,10953.00000000,5326.00000000,18924.00000000,MWh
2023-01-12,日,150375.00000000,76092.00000000,23883.00000000,28912.00000000,11486.00000000,10549.00000000,5269.00000000,18154.00000000,MWh
2023-01-13,日,147313.00000000,74004.00000000,23199.00000000,28112.00000000,11380.00000000,10131.00000000,5256.00000000,18172.00000000,MWh
2023-01-14,日,142030.00000000,67855.00000000,22766.00000000,28131.00000000,10317.00000000,9208.00000000,5212.00000000,19791.00000000,MWh
2023-01-15,日,143947.00000000,63994.00000000,24741.00000000,29268.00000000,9984.00000000,8174.00000000,5115.00000000,22460.00000000,MWh
2023-01-16,日,147319.00000000,65371.00000000,26687.00000000,29311.00000000,10432.00000000,8292.00000000,5220.00000000,23021.00000000,MWh
2023-01-17,日,145604.00000000,63201.00000000,26480.00000000,30059.00000000,10227.00000000,7846.00000000,5312.00000000,23051.00000000,MWh
2023-01-18,日,140788.00000000,59374.00000000,25451.00000000,29101.00000000,9337.00000000,7187.00000000,5337.00000000,22651.00000000,MWh
2023-01-19,日,131979.00000000,54350.00000000,23803.00000000,28769.00000000,8399.00000000,6645.00000000,5187.00000000,21921.00000000,MWh
2023-01-20,日,126891.00000000,50831.00000000,22072.00000000,27301.00000000,7563.00000000,6104.00000000,4956.00000000,22040.00000000,MWh
2023-01-21,日,117445.00000000,48294.00000000,20829.00000000,26705.00000000,6899.00000000,5471.00000000,4774.00000000,22259.00000000,MWh
2023-01-22,日,112333.00000000,46248.00000000,20043.00000000,24561.00000000,6601.00000000,5346.00000000,4643.00000000,18282.00000000,MWh
2023-01-23,日,114656.00000000,46553.00000000,20753.00000000,25255.00000000,6672.00000000,5447.00000000,4660.00000000,19220.00000000,MWh
2023-01-24,日,119658.00000000,48465.00000000,21222.00000000,27307.00000000,7028.00000000,5723.00000000,4877.00000000,19033.00000000,MWh
2023-01-25,日,121436.00000000,50793.00000000,21518.00000000,25497.00000000,7530.00000000,5985.00000000,4950.00000000,19309.00000000,MWh
2023-01-26,日,124982.00000000,52061.00000000,22435.00000000,26148.00000000,7606.00000000,6173.00000000,4968.00000000,20347.00000000,MWh
2023-01-27,日,133565.00000000,55947.00000000,23643.00000000,28788.00000000,8661.00000000,6927.00000000,5092.00000000,21201.00000000,MWh
2023-01-28,日,139595.00000000,59529.00000000,23995.00000000,29905.00000000,9440.00000000,7755.00000000,5245.00000000,22150.00000000,MWh
2023-01-29,日,141717.00000000,64030.00000000,24173.00000000,29263.00000000,10303.00000000,8653.00000000,5234.00000000,20946.00000000,MWh
2023-01-30,日,144756.00000000,68171.00000000,24176.00000000,28497.00000000,10635.00000000,9526.00000000,5230.00000000,20076.00000000,MWh
2023-01-31,日,146300.00000000,71623.00000000,23214.00000000,27592.00000000,10650.00000000,9931.00000000,5197.00000000,19850.00000000,MWh
2023-02-01,日,150918.00000000,75072.00000000,23625.00000000,27605.00000000,11204.00000000,10601.00000000,5220.00000000,19702.00000000,MWh
2023-02-02,日,157093.00000000,78673.00000000,23931.00000000,28526.00000000,11461.00000000,10989.00000000,5196.00000000,21539.00000000,MWh
2023-02-03,日,160664.00000000,81260.00000000,25045.00000000,28665.00000000,11497.00000000,11068.00000000,5180.00000000,22292.00000000,MWh
2023-02-04,日,159514.00000000,80719.00000000,25414.00000000,28153.00000000,11152.00000000,10645.00000000,5132.00000000,22021.00000000,MWh
2023-02-05,日,150189.00000000,73799.00000000,24713.00000000,27579.00000000,10915.00000000,9702.00000000,4862.00000000,21037.00000000,MWh
2023-02-06,日,167019.00000000,87076.00000000,26290.00000000,27717.00000000,12460.00000000,11873.00000000,5193.00000000,22098.00000000,MWh
2023-02-07,日,170984.00000000,89346.00000000,26045.00000000,28721.00000000,12691.00000000,12160.00000000,5305.00000000,22514.00000000,MWh
2023-02-08,日,171367.00000000,90320.00000000,25748.00000000,28343.00000000,12726.00000000,12212.00000000,5317.00000000,21958.00000000,MWh
2023-02-09,日,174479.00000000,92521.00000000,26075.00000000,29493.00000000,12970.00000000,12487.00000000,5357.00000000,22362.00000000,MWh
2023-02-10,日,174187.00000000,92611.00000000,25967.00000000,28497.00000000,12781.00000000,12566.00000000,5377.00000000,21794.00000000,MWh
2023-02-11,日,168761.00000000,90562.00000000,24909.00000000,28251.00000000,12240.00000000,11833.00000000,5372.00000000,20505.00000000,MWh
2023-02-12,日,162752.00000000,84580.00000000,23926.00000000,27800.00000000,11917.00000000,10854.00000000,5470.00000000,21435.00000000,MWh
2023-02-13,日,179001.00000000,96809.00000000,25391.00000000,29215.00000000,13303.00000000,13143.00000000,5471.00000000,22694.00000000,MWh
2023-02-14,日,177465.00000000,95254.00000000,25893.00000000,30407.00000000,13025.00000000,12438.00000000,5197.00000000,22130.00000000,MWh
2023-02-15,日,179074.00000000,96076.00000000,25903.00000000,30017.00000000,13301.00000000,12529.00000000,5276.00000000,23409.00000000,MWh
2023-02-16,日,178930.00000000,96379.00000000,25496.00000000,30186.00000000,13324.00000000,12711.00000000,5292.00000000,23158.00000000,MWh
2023-02-17,日,178068.00000000,96363.00000000,25071.00000000,29914.00000000,13136.00000000,12615.00000000,5241.00000000,22489.00000000,MWh
2023-02-18,日,174296.00000000,93303.00000000,24754.00000000,29470.00000000,12578.00000000,12167.00000000,5297.00000000,22142.00000000,MWh
2023-02-19,日,167575.00000000,85951.00000000,25156.00000000,30318.00000000,12305.00000000,10852.00000000,5256.00000000,22363.00000000,MWh
2023-02-20,日,178451.00000000,97054.00000000,25143.00000000,30394.00000000,13401.00000000,12709.00000000,5331.00000000,22236.00000000,MWh
2023-02-21,日,179658.00000000,97266.00000000,24918.00000000,30659.00000000,13429.00000000,12698.00000000,5297.00000000,23268.00000000,MWh
2023-02-22,日,181580.00000000,97750.00000000,25361.00000000,30266.00000000,13426.00000000,12704.00000000,5402.00000000,23856.00000000,MWh
2023-02-23,日,182304.00000000,98595.00000000,25245.00000000,30154.00000000,13537.00000000,12755.00000000,5369.00000000,23865.00000000,MWh
2023-02-24,日,182617.00000000,98483.00000000,25916.00000000,30435.00000000,13468.00000000,12695.00000000,5383.00000000,23347.00000000,MWh
2023-02-25,日,177297.00000000,94441.00000000,25399.00000000,31100.00000000,12743.00000000,11762.00000000,5273.00000000,22320.00000000,MWh
2023-02-26,日,169761.00000000,87203.00000000,25456.00000000,30815.00000000,12345.00000000,10633.00000000,5312.00000000,22007.00000000,MWh
2023-02-27,日,180481.00000000,98590.00000000,25462.00000000,30141.00000000,13512.00000000,12628.00000000,5373.00000000,21004.00000000,MWh
2023-02-28,日,177993.00000000,97685.00000000,24827.00000000,29227.00000000,13411.00000000,12592.00000000,5373.00000000,21042.00000000,MWh
2023-03-01,日,177752.00000000,96948.00000000,26124.00000000,29190.00000000,13295.00000000,12715.00000000,5364.00000000,21941.00000000,MWh
2023-03-02,日,181113.00000000,99083.00000000,26305.00000000,29518.00000000,13606.00000000,12812.00000000,5379.00000000,21975.00000000,MWh
2023-03-03,日,181054.00000000,99032.00000000,26439.00000000,29989.00000000,13469.00000000,12666.00000000,5383.00000000,21896.00000000,MWh
2023-03-04,日,176135.00000000,94954.00000000,26502.00000000,29658.00000000,12740.00000000,11849.00000000,5299.00000000,21123.00000000,MWh
2023-03-05,日,167393.00000000,87238.00000000,26194.00000000,29251.00000000,12213.00000000,10615.00000000,5303.00000000,20849.00000000,MWh
2023-03-06,日,179272.00000000,99606.00000000,26256.00000000,29305.00000000,13662.00000000,12759.00000000,5402.00000000,20706.00000000,MWh
2023-03-07,日,181752.00000000,100732.00000000,26436.00000000,29437.00000000,13765.00000000,12864.00000000,5389.00000000,20745.00000000,MWh
2023-03-08,日,176799.00000000,99743.00000000,26014.00000000,28991.00000000,13643.00000000,12948.00000000,5387.00000000,19480.00000000,MWh
2023-03-09,日,181370.00000000,102275.00000000,26490.00000000,29456.00000000,14032.00000000,13250.00000000,5513.00000000,19185.00000000,MWh
2023-03-10,日,179020.00000000,100808.00000000,26347.00000000,28733.00000000,13814.00000000,12977.00000000,5472.00000000,19198.00000000,MWh
2023-03-11,日,175431.00000000,96876.00000000,26171.00000000,28991.00000000,13179.00000000,12259.00000000,5478.00000000,18964.00000000,MWh
2023-03-12,日,168338.00000000,88038.00000000,26017.00000000,30067.00000000,12304.00000000,10926.00000000,5393.00000000,20837.00000000,MWh
2023-03-13,日,179250.00000000,99655.00000000,26572.00000000,29869.00000000,13690.00000000,12799.00000000,5391.00000000,20206.00000000,MWh
2023-03-14,日,179967.00000000,100204.00000000,26659.00000000,28869.00000000,13807.00000000,12988.00000000,5551.00000000,19354.00000000,MWh
2023-03-15,日,180627.00000000,100571.00000000,26629.00000000,28959.00000000,13896.00000000,13089.00000000,5570.00000000,19630.00000000,MWh
2023-03-16,日,180042.00000000,100841.00000000,26504.00000000,28666.00000000,13857.00000000,13061.00000000,5578.00000000,18988.00000000,MWh
2023-03-17,日,181630.00000000,101271.00000000,26446.00000000,28763.00000000,14025.00000000,13291.00000000,5551.00000000,19808.00000000,MWh
2023-03-18,日,177642.00000000,97153.00000000,26340.00000000,28958.00000000,13422.00000000,12348.00000000,5497.00000000,20724.00000000,MWh
2023-03-19,日,169830.00000000,88400.00000000,26603.00000000,28804.00000000,12562.00000000,10921.00000000,5559.00000000,21243.00000000,MWh
2023-03-20,日,182219.00000000,101906.00000000,26616.00000000,28594.00000000,14182.00000000,13415.00000000,5687.00000000,20499.00000000,MWh
2023-03-21,日,182446.00000000,103281.00000000,26566.00000000,28698.00000000,14035.00000000,13599.00000000,5838.00000000,19450.00000000,MWh
2023-03-22,日,185272.00000000,104736.00000000,27093.00000000,28471.00000000,14827.00000000,13820.00000000,6018.00000000,19393.00000000,MWh
2023-03-23,日,186030.00000000,105718.00000000,26778.00000000,28725.00000000,15004.00000000,13979.00000000,6079.00000000,19670.00000000,MWh
2023-03-24,日,182167.00000000,104024.00000000,25914.00000000,28715.00000000,14194.00000000,14034.00000000,5960.00000000,20154.00000000,MWh
2023-03-25,日,174883.00000000,98703.00000000,25757.00000000,28621.00000000,13383.00000000,12875.00000000,5828.00000000,20729.00000000,MWh
2023-03-26,日,166621.00000000,86455.00000000,26275.00000000,28825.00000000,12370.00000000,10750.00000000,5590.00000000,21257.00000000,MWh
2023-03-27,日,180023.00000000,99421.00000000,26546.00000000,28818.00000000,13849.00000000,12803.00000000,5466.00000000,21357.00000000,MWh
2023-03-28,日,180885.00000000,99743.00000000,26711.00000000,28784.00000000,13891.00000000,12846.00000000,5472.00000000,21727.00000000,MWh
2023-03-29,日,180187.00000000,100350.00000000,26712.00000000,28050.00000000,13971.00000000,12943.00000000,5454.00000000,21041.00000000,MWh
2023-03-30,日,179078.00000000,100264.00000000,25978.00000000,28234.00000000,14070.00000000,13066.00000000,5390.00000000,20458.00000000,MWh
2023-03-31,日,175182.00000000,97543.00000000,25771.00000000,28440.00000000,13610.00000000,12848.00000000,5370.00000000,20259.00000000,MWh
2023-04-01,日,168398.00000000,93258.00000000,25256.00000000,27589.00000000,12890.00000000,11891.00000000,5468.00000000,19078.00000000,MWh
2023-04-02,日,164387.00000000,88948.00000000,25480.00000000,28024.00000000,12763.00000000,11034.00000000,5573.00000000,18660.00000000,MWh
2023-04-03,日,172344.00000000,97893.00000000,25754.00000000,28068.00000000,13465.00000000,12726.00000000,5712.00000000,18003.00000000,MWh
2023-04-04,日,167381.00000000,93609.00000000,24648.00000000,27814.00000000,13303.00000000,12692.00000000,5782.00000000,18047.00000000,MWh
2023-04-05,日,147880.00000000,76218.00000000,23824.00000000,27470.00000000,12131.00000000,10312.00000000,5743.00000000,18032.00000000,MWh
2023-04-06,日,172995.00000000,99003.00000000,24436.00000000,28004.00000000,13649.00000000,13935.00000000,5843.00000000,18813.00000000,MWh
2023-04-07,日,172191.00000000,97140.00000000,24378.00000000,28440.00000000,13432.00000000,13017.00000000,5430.00000000,19207.00000000,MWh
2023-04-08,日,167117.00000000,93342.00000000,23987.00000000,28521.00000000,12803.00000000,12079.00000000,5220.00000000,18866.00000000,MWh
2023-04-09,日,162333.00000000,87470.00000000,24335.00000000,28349.00000000,12369.00000000,11074.00000000,5214.00000000,18924.00000000,MWh
2023-04-10,日,175017.00000000,99772.00000000,25084.00000000,28631.00000000,13833.00000000,13227.00000000,5479.00000000,18594.00000000,MWh
2023-04-11,日,176644.00000000,101910.00000000,25460.00000000,28129.00000000,14180.00000000,13756.00000000,5539.00000000,18366.00000000,MWh
2023-04-12,日,178039.00000000,103693.00000000,25185.00000000,28345.00000000,14578.00000000,14093.00000000,5528.00000000,18098.00000000,MWh
2023-04-13,日,177403.00000000,103199.00000000,24954.00000000,28460.00000000,14393.00000000,13968.00000000,5616.00000000,18162.00000000,MWh
2023-04-14,日,178842.00000000,104462.00000000,25170.00000000,28245.00000000,14449.00000000,14404.00000000,5603.00000000,18213.00000000,MWh
2023-04-15,日,174936.00000000,101128.00000000,24499.00000000,28323.00000000,13918.00000000,13645.00000000,5474.00000000,18062.00000000,MWh
2023-04-16,日,169302.00000000,93863.00000000,24431.00000000,28311.00000000,13755.00000000,12693.00000000,5593.00000000,17796.00000000,MWh
2023-04-17,日,185573.00000000,109748.00000000,24804.00000000,28347.00000000,15919.00000000,15678.00000000,5763.00000000,17940.00000000,MWh
2023-04-18,日,186800.00000000,110484.00000000,25818.00000000,28171.00000000,15742.00000000,15942.00000000,6041.00000000,17967.00000000,MWh
2023-04-19,日,182974.00000000,110442.00000000,25765.00000000,28454.00000000,15311.00000000,15711.00000000,6053.00000000,17673.00000000,MWh
2023-04-20,日,186868.00000000,110010.00000000,26075.00000000,28268.00000000,16167.00000000,15350.00000000,6153.00000000,17381.00000000,MWh
2023-04-21,日,183219.00000000,108556.00000000,25867.00000000,28557.00000000,15323.00000000,14647.00000000,6254.00000000,17806.00000000,MWh
2023-04-22,日,175776.00000000,100949.00000000,24131.00000000,28466.00000000,14358.00000000,13277.00000000,6121.00000000,17906.00000000,MWh
2023-04-23,日,173138.00000000,97211.00000000,25279.00000000,28284.00000000,14506.00000000,13075.00000000,6054.00000000,18291.00000000,MWh
2023-04-24,日,180584.00000000,105344.00000000,24586.00000000,28599.00000000,14961.00000000,14323.00000000,5856.00000000,19331.00000000,MWh
2023-04-25,日,176271.00000000,101102.00000000,24747.00000000,28495.00000000,13750.00000000,13684.00000000,5496.00000000,18617.00000000,MWh
2023-04-26,日,174246.00000000,100550.00000000,24599.00000000,28301.00000000,13858.00000000,13392.00000000,5328.00000000,18267.00000000,MWh
2023-04-27,日,175303.00000000,101615.00000000,24357.00000000,28140.00000000,14158.00000000,13722.00000000,5787.00000000,17949.00000000,MWh
2023-04-28,日,178455.00000000,102797.00000000,24832.00000000,28675.00000000,14359.00000000,14514.00000000,5782.00000000,18042.00000000,MWh
2023-04-29,日,168698.00000000,96499.00000000,23655.00000000,28625.00000000,12902.00000000,12317.00000000,5359.00000000,18189.00000000,MWh
2023-04-30,日,150944.00000000,79087.00000000,22860.00000000,27874.00000000,11427.00000000,10130.00000000,5250.00000000,17305.00000000,MWh
2023-05-01,日,137674.00000000,68660.00000000,22275.00000000,26482.00000000,10619.00000000,9251.00000000,5282.00000000,16202.00000000,MWh
2023-05-02,日,154143.00000000,83678.00000000,23318.00000000,27172.00000000,12082.00000000,11168.00000000,5573.00000000,16727.00000000,MWh
2023-05-03,日,170961.00000000,97858.00000000,24749.00000000,27642.00000000,14092.00000000,12896.00000000,5847.00000000,17806.00000000,MWh
2023-05-04,日,185011.00000000,109740.00000000,25465.00000000,28310.00000000,15908.00000000,15910.00000000,6142.00000000,18198.00000000,MWh
2023-05-05,日,190142.00000000,112690.00000000,26454.00000000,28362.00000000,16429.00000000,16252.00000000,6387.00000000,17789.00000000,MWh
2023-05-06,日,190572.00000000,114398.00000000,27297.00000000,28525.00000000,16466.00000000,16516.00000000,6662.00000000,17220.00000000,MWh
2023-05-07,日,176167.00000000,101435.00000000,24390.00000000,28533.00000000,13876.00000000,13896.00000000,6743.00000000,17390.00000000,MWh
2023-05-08,日,176471.00000000,101968.00000000,23723.00000000,28971.00000000,14298.00000000,13824.00000000,6353.00000000,17870.00000000,MWh
2023-05-09,日,176840.00000000,102195.00000000,24116.00000000,28688.00000000,14469.00000000,14040.00000000,5513.00000000,18283.00000000,MWh
2023-05-10,日,175730.00000000,102236.00000000,24321.00000000,28256.00000000,14492.00000000,13811.00000000,5585.00000000,18043.00000000,MWh
2023-05-11,日,174391.00000000,101749.00000000,23696.00000000,28110.00000000,14182.00000000,13879.00000000,5532.00000000,18018.00000000,MWh
2023-05-12,日,173974.00000000,100734.00000000,24057.00000000,28275.00000000,14029.00000000,13774.00000000,5161.00000000,18087.00000000,MWh
2023-05-13,日,168683.00000000,96110.00000000,23523.00000000,28586.00000000,13495.00000000,12751.00000000,5224.00000000,18161.00000000,MWh
2023-05-14,日,159255.00000000,86348.00000000,23628.00000000,28022.00000000,12572.00000000,11126.00000000,5015.00000000,18011.00000000,MWh
2023-05-15,日,177763.00000000,104155.00000000,24507.00000000,27875.00000000,15112.00000000,14470.00000000,5429.00000000,17757.00000000,MWh
2023-05-16,日,180254.00000000,105422.00000000,25479.00000000,27083.00000000,15298.00000000,14993.00000000,5904.00000000,17881.00000000,MWh
2023-05-17,日,189877.00000000,113744.00000000,26978.00000000,27368.00000000,16998.00000000,16488.00000000,6259.00000000,18003.00000000,MWh
2023-05-18,日,197757.00000000,121664.00000000,28014.00000000,27829.00000000,18333.00000000,17931.00000000,6502.00000000,17869.00000000,MWh
2023-05-19,日,199167.00000000,122595.00000000,27843.00000000,28072.00000000,17862.00000000,18201.00000000,6633.00000000,17705.00000000,MWh
2023-05-20,日,195035.00000000,118605.00000000,27823.00000000,27936.00000000,17391.00000000,17214.00000000,6795.00000000,17539.00000000,MWh
2023-05-21,日,191488.00000000,113095.00000000,29183.00000000,27745.00000000,17623.00000000,15349.00000000,6842.00000000,18062.00000000,MWh
2023-05-22,日,206996.00000000,128708.00000000,28138.00000000,28673.00000000,19878.00000000,19076.00000000,7000.00000000,17290.00000000,MWh
2023-05-23,日,189357.00000000,116094.00000000,25069.00000000,28351.00000000,16545.00000000,16839.00000000,7058.00000000,17433.00000000,MWh
2023-05-24,日,185416.00000000,111465.00000000,25021.00000000,28352.00000000,15848.00000000,16041.00000000,6966.00000000,17353.00000000,MWh
2023-05-25,日,194318.00000000,119306.00000000,26474.00000000,28836.00000000,17915.00000000,17509.00000000,6732.00000000,17723.00000000,MWh
2023-05-26,日,198213.00000000,123496.00000000,26826.00000000,27945.00000000,18659.00000000,18255.00000000,6534.00000000,17440.00000000,MWh
2023-05-27,日,195598.00000000,119459.00000000,27124.00000000,28224.00000000,17599.00000000,16901.00000000,6173.00000000,17933.00000000,MWh
2023-05-28,日,190748.00000000,111208.00000000,28069.00000000,28369.00000000,17299.00000000,14877.00000000,6244.00000000,18600.00000000,MWh
2023-05-29,日,210364.00000000,129617.00000000,29607.00000000,28957.00000000,19847.00000000,18937.00000000,6227.00000000,19090.00000000,MWh
2023-05-30,日,222116.00000000,137321.00000000,30870.00000000,29154.00000000,21445.00000000,20545.00000000,6433.00000000,19113.00000000,MWh
2023-05-31,日,220529.00000000,137861.00000000,31371.00000000,29179.00000000,22009.00000000,21024.00000000,6521.00000000,18739.00000000,MWh
2023-06-01,日,212365.00000000,130648.00000000,31962.00000000,29013.00000000,20491.00000000,19326.00000000,6845.00000000,17717.00000000,MWh
2023-06-02,日,219340.00000000,136685.00000000,33119.00000000,29253.00000000,21724.00000000,20310.00000000,6943.00000000,18030.00000000,MWh
2023-06-03,日,211439.00000000,133317.00000000,32808.00000000,28968.00000000,20736.00000000,19481.00000000,6744.00000000,17475.00000000,MWh
2023-06-04,日,202091.00000000,121430.00000000,32129.00000000,28715.00000000,18793.00000000,16232.00000000,6620.00000000,17700.00000000,MWh
2023-06-05,日,213524.00000000,132427.00000000,32058.00000000,29305.00000000,20253.00000000,19716.00000000,6624.00000000,17090.00000000,MWh
2023-06-06,日,209421.00000000,131445.00000000,29803.00000000,28537.00000000,19996.00000000,19228.00000000,6021.00000000,17301.00000000,MWh
2023-06-07,日,204753.00000000,127621.00000000,27814.00000000,28727.00000000,19309.00000000,18881.00000000,5747.00000000,17593.00000000,MWh
2023-06-08,日,204876.00000000,128264.00000000,27546.00000000,28623.00000000,19098.00000000,18899.00000000,5989.00000000,17359.00000000,MWh
2023-06-09,日,202726.00000000,126441.00000000,26980.00000000,28221.00000000,18949.00000000,18744.00000000,6059.00000000,17619.00000000,MWh
2023-06-10,日,197072.00000000,121414.00000000,27729.00000000,28210.00000000,18016.00000000,17645.00000000,5922.00000000,17719.00000000,MWh
2023-06-11,日,193210.00000000,114349.00000000,29481.00000000,28040.00000000,17795.00000000,15661.00000000,5810.00000000,17995.00000000,MWh
2023-06-12,日,211299.00000000,131905.00000000,30637.00000000,28176.00000000,20665.00000000,19676.00000000,5858.00000000,17733.00000000,MWh
2023-06-13,日,208680.00000000,132964.00000000,27983.00000000,27113.00000000,21053.00000000,20099.00000000,5992.00000000,17768.00000000,MWh
2023-06-14,日,200973.00000000,124655.00000000,28257.00000000,27730.00000000,18741.00000000,18311.00000000,5951.00000000,17926.00000000,MWh
2023-06-15,日,200187.00000000,122499.00000000,28646.00000000,27852.00000000,18599.00000000,17956.00000000,5886.00000000,17985.00000000,MWh
2023-06-16,日,198027.00000000,120597.00000000,27751.00000000,27704.00000000,18293.00000000,17370.00000000,6113.00000000,17797.00000000,MWh
2023-06-17,日,192486.00000000,115041.00000000,27690.00000000,28565.00000000,16912.00000000,15944.00000000,6212.00000000,18041.00000000,MWh
2023-06-18,日,187563.00000000,105960.00000000,28798.00000000,28603.00000000,15862.00000000,14635.00000000,6347.00000000,18363.00000000,MWh
2023-06-19,日,204672.00000000,125688.00000000,28973.00000000,28899.00000000,18529.00000000,18772.00000000,6385.00000000,17780.00000000,MWh
2023-06-20,日,210172.00000000,129671.00000000,29586.00000000,28369.00000000,19812.00000000,19484.00000000,6710.00000000,18349.00000000,MWh
2023-06-21,日,209738.00000000,130087.00000000,29584.00000000,28512.00000000,20068.00000000,19807.00000000,6781.00000000,18076.00000000,MWh
2023-06-22,日,182564.00000000,112717.00000000,26908.00000000,27585.00000000,16962.00000000,15409.00000000,6766.00000000,16494.00000000,MWh
2023-06-23,日,184146.00000000,110644.00000000,25431.00000000,27780.00000000,16630.00000000,15707.00000000,6532.00000000,17304.00000000,MWh
2023-06-24,日,188069.00000000,112434.00000000,24970.00000000,27968.00000000,16584.00000000,15811.00000000,6735.00000000,18059.00000000,MWh
2023-06-25,日,196046.00000000,120111.00000000,25279.00000000,28212.00000000,18021.00000000,18159.00000000,6289.00000000,18395.00000000,MWh
2023-06-26,日,203636.00000000,125473.00000000,25217.00000000,29384.00000000,19108.00000000,19049.00000000,6237.00000000,18725.00000000,MWh
2023-06-27,日,205079.00000000,126829.00000000,26036.00000000,29686.00000000,19459.00000000,19395.00000000,6298.00000000,19021.00000000,MWh
2023-06-28,日,208399.00000000,127910.00000000,27999.00000000,30091.00000000,19645.00000000,19024.00000000,6318.00000000,19090.00000000,MWh
2023-06-29,日,210940.00000000,129842.00000000,29219.00000000,30170.00000000,20047.00000000,19539.00000000,6588.00000000,18939.00000000,MWh
2023-06-30,日,212700.00000000,130302.00000000,30697.00000000,30638.00000000,20451.00000000,19689.00000000,6725.00000000,18971.00000000,MWh
2023-07-01,日,204314.00000000,121655.00000000,31173.00000000,30819.00000000,19013.00000000,17551.00000000,6991.00000000,19010.00000000,MWh
2023-07-02,日,191688.00000000,109789.00000000,30821.00000000,30441.00000000,16439.00000000,14678.00000000,6400.00000000,19616.00000000,MWh
2023-07-03,日,210510.00000000,126211.00000000,29379.00000000,31245.00000000,19142.00000000,18926.00000000,5907.00000000,20041.00000000,MWh
2023-07-04,日,209731.00000000,127142.00000000,29502.00000000,30898.00000000,19147.00000000,18874.00000000,6297.00000000,18698.00000000,MWh
2023-07-05,日,212312.00000000,131134.00000000,30084.00000000,29701.00000000,19987.00000000,19556.00000000,6589.00000000,18914.00000000,MWh
2023-07-06,日,218108.00000000,134414.00000000,31292.00000000,30379.00000000,20511.00000000,19742.00000000,6681.00000000,19457.00000000,MWh
